,user_id,user_language,top_topic,topic_prob
5151170,144466292,English,2,0.966939261879
5152715,35460182,English,2,0.645211905693
5152923,53901008,English,2,0.863889232905
5153970,256537187,English,2,0.607031768765
5153975,33584412,English,0,0.650686488973
5155462,241342288,English,0,0.547201883484
5157144,2561235385,English,0,0.333333333333
5157428,400299942,English,1,0.616550447059
5159093,38154752,English,0,0.333333333333
5159111,20615117,English,2,0.801457319046
5159251,782582509603328000,English,0,0.333333333333
5159264,455715365,English,2,0.650086664265
5159893,23240179,English,0,0.333333333333
5160124,74177692,English,1,0.656824873784
5160781,205854563,English,2,0.850616698042
5161320,173975094,English,0,0.333333333333
5162602,908267959,English,0,0.333333333333
5163692,113475927,English,0,0.636709768048
5164339,16155070,English,0,0.333333333333
5164464,129287403,English,2,0.970725188335
5165370,89180087,English,0,0.333333333333
5165422,1483026722,English,0,0.333333333333
5167527,446227201,English,0,0.333333333333
5168202,928656650,English,2,0.770066154577
5170999,154101442,English,0,0.333333333333
5172114,102525744,English,0,0.333333333333
5173303,2319708165,English,0,0.333333333333
5175845,3249415585,English,2,0.733252781846
5177426,392220545,English,0,0.333333333333
5177897,2777086109,English,2,0.802827815254
5177909,82642365,English,0,0.333333333333
5178818,362784034,English,2,0.711937825134
5180056,46187338,English,1,0.753150382391
5183727,4041896134,English,2,0.772973877254
5184534,532454526,English,1,0.537702726901
5184777,208552243,English,0,0.333333333333
5185706,26965434,English,0,0.51897716908
5186307,18672905,English,0,0.645388234728
5186805,3164124200,English,0,0.743719097042
5197598,398404523,English,2,0.658996399298
5197999,143190680,English,1,0.741120240364
5199757,235509741,English,0,0.65025198475
5200571,941615052,English,0,0.333333333333
5201632,1317561206,English,1,0.720683159663
5201821,4919682471,English,0,0.333333333333
5202092,1916877528,English,0,0.333333333333
5202343,735870762549170176,English,0,0.333333333333
5202430,81289550,English,0,0.65281957504
5202686,382282255,English,0,0.333333333333
5202786,1943828916,English,0,0.333333333333
5202935,1311271334,English,1,0.640478652653
5203249,2802492197,English,0,0.333333333333
5204091,20026526,English,0,0.333333333333
5204147,25390789,English,0,0.883650423861
5204964,464478004,English,0,0.333333333333
5205513,594602520,English,1,0.884468001095
5207300,98327340,English,0,0.333333333333
5207346,379362017,English,0,0.333333333333
5208638,550460256,English,0,0.613970670886
5209064,214889755,English,2,0.663076614185
5210128,67686657,English,0,0.776408204519
5210246,182928558,English,0,0.600413975332
5212919,1075991400,English,2,0.734315752033
5213037,72376061,English,0,0.333333333333
5213061,67421244,English,2,0.805190181222
5213288,716239910949281792,English,0,0.333333333333
5214521,263039114,English,0,0.89731693647
5214607,4084409745,English,0,0.333333333333
5216098,237095265,English,2,0.648809285603
5216330,1186125324,English,0,0.617650997212
5216772,756784308052975617,English,0,0.622648801691
5217241,333960566,English,2,0.634342382228
5218806,162004367,English,0,0.333333333333
5219135,624581384,English,0,0.333333333333
5220744,15065086,English,0,0.333333333333
5221987,535424095,English,0,0.877892723482
5222809,246744438,English,1,0.840705853652
5223377,212660276,English,0,0.686854294512
5223626,2327884437,English,1,0.70437435363
5224353,331582281,English,1,0.751683446026
5226230,715989849,English,0,0.333333333333
5226995,257196713,English,0,0.333333333333
5227628,3160024011,English,0,0.61393937127
5228735,93041092,English,2,0.772969713969
5229385,169232852,English,0,0.831533498931
5230229,1012569859,English,0,0.650278797659
5230957,91811826,English,0,0.333333333333
5231627,156370408,English,0,0.333333333333
5233771,239920996,English,2,0.761305032331
5233904,248389372,English,0,0.640499608027
5234978,19101124,English,1,0.639927046383
5235396,465116078,English,0,0.333333333333
5235638,353050840,English,0,0.333333333333
5236948,208828933,English,1,0.651479330292
5238053,1626575006,English,0,0.333333333333
5238692,29408029,English,0,0.333333333333
5240125,723179916,English,0,0.333333333333
5240846,216492773,English,1,0.814425664393
5241567,363749606,English,0,0.333333333333
5241796,202122195,English,1,0.902871647704
5243905,612349854,English,1,0.591165682834
5249292,82328692,English,0,0.865261673548
5250672,1426474788,English,0,0.333333333333
5257322,142232509,English,0,0.333333333333
5258254,779905603,English,0,0.873925821896
5260651,383350989,English,1,0.813892443407
5263480,313453640,English,0,0.333333333333
5264670,269240450,English,0,0.333333333333
5265094,2515908614,English,2,0.65900671284
5266733,2835448127,English,0,0.333333333333
5269973,163590822,English,0,0.333333333333
5270160,454131622,English,2,0.886590255418
5271366,168173761,English,2,0.94941562276
5271568,415186218,English,0,0.333333333333
5271980,16628939,English,0,0.333333333333
5272843,332429372,English,0,0.894017768748
5273526,453327341,English,2,0.652434151841
5274036,1703168311,English,0,0.333333333333
5274763,451176374,English,0,0.333333333333
5275396,199587347,English,2,0.655596269955
5276477,58434227,English,0,0.333333333333
5276673,203042551,English,0,0.333333333333
5277671,146766872,English,1,0.788473080469
5279748,292437663,English,0,0.333333333333
5282244,7553712,English,1,0.75931463217
5283177,258479543,English,0,0.735487387533
5287527,1153611062,English,0,0.775355387024
5288707,81653055,English,1,0.604759860008
5291109,419296031,English,2,0.518810703848
5293023,538611048,English,0,0.333333333333
5293169,1525481040,English,0,0.333333333333
5294733,32878733,English,0,0.645435972331
5296428,84445371,English,0,0.600443921854
5296965,796192,English,0,0.541057788052
5297391,21857907,English,0,0.333333333333
5297435,94895237,English,0,0.333333333333
5302235,203458620,English,0,0.645343399365
5303515,366675386,English,0,0.797240312005
5304212,14956958,English,0,0.333333333333
5304416,63928217,English,0,0.333333333333
5305219,361824257,English,1,0.760952405824
5305683,592093204,English,0,0.333333333333
5306251,65799742,English,0,0.333333333333
5307093,415619154,English,1,0.758168849066
5307241,76703431,English,1,0.752673966677
5307806,276928098,English,0,0.333333333333
5311179,2411942102,English,2,0.771954283953
5316189,333374561,English,0,0.333333333333
5316222,301480304,English,2,0.645022892547
5317233,29972506,English,0,0.333333333333
5317511,215130874,English,0,0.333333333333
5318423,355146024,English,0,0.333333333333
5319213,100186271,English,0,0.730399778456
5323725,2396635618,English,0,0.333333333333
5325606,257900372,English,0,0.333333333333
5327310,374144892,English,0,0.333333333333
5329951,2880878045,English,0,0.74292460019
5333475,36319667,English,0,0.333333333333
5334142,139660846,English,1,0.876367635509
5335272,362453692,English,1,0.574225201607
5335293,83630309,English,2,0.659000443034
5337261,451451129,English,0,0.333333333333
5338471,719631954501595136,English,0,0.333333333333
5339632,41156574,English,2,0.652520499856
5340232,220162479,English,1,0.636437847086
5340707,426454216,English,0,0.333333333333
5340732,72227662,English,0,0.333333333333
5340951,245403765,English,0,0.333333333333
5342344,358153221,English,0,0.333333333333
5346006,222220130,English,0,0.333333333333
5347450,341061527,English,0,0.333333333333
5348040,1697972498,English,0,0.333333333333
5348617,213074582,English,2,0.658998428911
5351284,117691861,English,2,0.545880315563
5352168,89231605,English,0,0.333333333333
5352408,114021598,English,2,0.441257793766
5352925,151822801,English,0,0.333333333333
5353699,552320455,English,1,0.8718966883
5354096,1809797630,English,0,0.333333333333
5356180,114237560,English,0,0.333333333333
5357403,868657723,English,0,0.333333333333
5358705,2201688091,English,0,0.333333333333
5358908,22903828,English,2,0.659002157648
5361025,18480680,English,2,0.648730329242
5361911,57850981,English,2,0.722204048908
5364766,14981373,English,0,0.333333333333
5365400,90600624,English,0,0.333333333333
5367646,3103780194,English,0,0.333333333333
5367927,3131888357,English,0,0.814452249896
5368284,364986160,English,0,0.333333333333
5368776,560487875,English,2,0.87495349786
5369805,46472052,English,0,0.333333333333
5370208,1329415452,English,0,0.333333333333
5371694,2183810804,English,1,0.853754098768
5372032,168453737,English,0,0.333333333333
5372795,315729128,English,2,0.659002424899
5373877,220205897,English,1,0.652547848748
5374582,2526181773,English,0,0.333333333333
5374807,4129535301,English,1,0.803354126459
5377130,341829390,English,2,0.658997009028
5377779,2211233765,English,0,0.333333333333
5378583,3080090924,English,2,0.48332658649
5381877,307286301,English,0,0.333333333333
5383445,265496877,English,2,0.658997924056
5383765,99022710,English,2,0.635322028962
5385218,561632535,English,0,0.333333333333
5386026,766518662,English,0,0.333333333333
5386184,798662822,English,1,0.839660864433
5388225,253741526,English,0,0.333333333333
5389330,546013756,English,2,0.663077063978
5390962,221170118,English,0,0.333333333333
5391456,242425504,English,0,0.760603590408
5393556,151848380,English,2,0.795746088735
5393679,125430842,English,2,0.80464753904
5394371,632232017,English,0,0.614016393263
5394627,150202264,English,0,0.650221686561
5395640,60543630,English,0,0.643409728736
5400136,48178422,English,0,0.333333333333
5402534,132396286,English,0,0.333333333333
5405241,2906552071,English,0,0.657403040694
5405657,988961616,English,0,0.333333333333
5407997,6154632,English,0,0.333333333333
5409070,406764162,English,0,0.333333333333
5412172,126976093,English,2,0.683415440294
5417174,222184700,English,2,0.843783461122
5417215,104425673,English,0,0.333333333333
5418851,2593709256,English,0,0.333333333333
5419405,768898321771589633,English,0,0.333333333333
5421536,4236168593,English,2,0.653044451129
5422379,2469134112,English,0,0.333333333333
5426397,219191982,English,2,0.767060416061
5426737,82003446,English,2,0.65003860433
5427934,258498863,English,0,0.64759149538
5429227,597280203,English,0,0.333333333333
5430237,176376196,English,0,0.718973899514
5430679,121283517,English,0,0.333333333333
5431176,38968538,English,2,0.923755938598
5431371,735037099,English,0,0.333333333333
5431413,226552493,English,0,0.333333333333
5433586,100018382,English,2,0.663079014127
5433838,617187575,English,2,0.653047052808
5435570,4884258586,English,2,0.772973498437
5436504,13283962,English,2,0.691706816147
5437039,189607671,English,0,0.548172483601
5437183,846265298,English,0,0.333333333333
5438812,220507026,English,0,0.80421005635
5439127,22463885,English,0,0.333333333333
5443862,446917294,English,0,0.333333333333
5447106,134581250,English,1,0.848899490133
5448204,38673698,English,2,0.772494289349
5449439,144844591,English,0,0.333333333333
5450111,56282864,English,0,0.333333333333
5452698,18667171,English,0,0.333333333333
5454257,188567353,English,0,0.793656282952
5456593,3421056436,English,1,0.625990628379
5456601,85145446,English,0,0.650198475762
5457319,212915698,English,2,0.589296677165
5459865,338542491,English,2,0.645541651892
5461440,25857150,English,0,0.500197988278
5462457,39099775,English,0,0.333333333333
5464368,155794970,English,0,0.617622659379
5466989,3285795865,English,1,0.642166855502
5470056,285592778,English,2,0.663077036118
5470682,77323231,English,2,0.655595427584
5471618,59089150,English,0,0.333333333333
5472657,286405109,English,2,0.655574594408
5473736,2449585172,English,0,0.333333333333
5476456,309717468,English,0,0.333333333333
5478701,21763995,English,0,0.333333333333
5482194,2472246631,English,0,0.610846736051
5484293,157642488,English,0,0.333333333333
5484377,49719768,English,1,0.648785169195
5486207,2216526127,English,2,0.649299080667
5486701,70945716,English,1,0.928472294676
5488586,2842596502,English,0,0.333333333333
5488750,96973093,English,0,0.333333333333
5489999,171979025,English,2,0.949329205289
5490044,161908094,English,0,0.333333333333
5492541,64713551,English,2,0.772979571428
5494074,717877205787774976,English,0,0.333333333333
5495526,1491380005,English,0,0.333333333333
5496120,9131572,English,2,0.614632271463
5496641,47863951,English,1,0.766663210786
5496757,309025056,English,2,0.822955149383
5498543,2239116241,English,0,0.333333333333
5501019,88424798,English,0,0.333333333333
5502048,1473070698,English,0,0.839684763147
5503038,1665910650,English,2,0.869651327977
5503098,117414322,English,1,0.741497240235
5504457,106109505,English,0,0.333333333333
5505327,464039454,English,0,0.333333333333
5505841,127286220,English,2,0.613326123684
5506696,3731783429,English,0,0.916145470612
5507698,44141117,English,2,0.914717796892
5511906,2395186840,English,2,0.796221096479
5513332,81556228,English,0,0.333333333333
5514072,215231242,English,0,0.333333333333
5515254,116050542,English,0,0.333333333333
5516288,112810898,English,2,0.507368665445
5516435,568572966,English,1,0.622357297066
5516721,149080785,English,1,0.635882073884
5519988,23081234,English,1,0.617585831128
5522213,388367244,English,2,0.753110935073
5522628,112141014,English,0,0.753731558741
5522919,163952844,English,2,0.661717984415
5523490,318065920,English,2,0.753151458611
5526647,969134184,English,2,0.811264466347
5529053,138189425,English,0,0.333333333333
5534599,3055181788,English,0,0.333333333333
5535656,63447126,English,0,0.333333333333
5538493,98639508,English,0,0.333333333333
5538683,341403354,English,2,0.718579431121
5539754,3388532052,English,0,0.333333333333
5539921,238540561,English,0,0.645476249186
5540086,2873814104,English,0,0.333333333333
5540691,1349374572,English,2,0.650086004302
5542020,304568541,English,0,0.650280398226
5544611,523867155,English,0,0.333333333333
5545171,403993495,English,2,0.659003099416
5545414,101344826,English,0,0.333333333333
5551931,3115868776,English,0,0.652844785614
5553601,420905763,English,2,0.659002363493
5553822,82312021,English,0,0.739886385277
5554158,43897088,English,0,0.333333333333
5554707,748799909189398528,English,1,0.862185383883
5554948,1458921408,English,0,0.333333333333
5557691,376307093,English,0,0.333333333333
5561637,448910263,English,0,0.333333333333
5563189,3434662252,English,0,0.611013154315
5565165,19812771,English,0,0.818697725819
5565344,36697594,English,0,0.333333333333
5565511,3007650212,English,1,0.762686907354
5566224,2234496160,English,2,0.589105572735
5569921,318133560,English,0,0.333333333333
5570927,1376002572,English,0,0.333333333333
5571250,94849533,English,1,0.838721741157
5572445,247065372,English,0,0.333333333333
5573295,243280213,English,0,0.333333333333
5576980,222099548,English,0,0.647725296346
5578220,4554435436,English,2,0.70947428286
5580316,155904518,English,0,0.647711503713
5580523,3362899137,English,2,0.882409044059
5580591,89674721,English,2,0.645525364611
5583197,94258007,English,0,0.333333333333
5585836,36358831,English,0,0.333333333333
5586214,136711208,English,0,0.333333333333
5589546,3933434495,English,0,0.333333333333
5590054,71470092,English,0,0.333333333333
5591713,43308061,English,0,0.656912483069
5594114,28141978,English,2,0.769575739476
5594440,128500289,English,2,0.574834427705
5594442,450591713,English,2,0.659000520397
5597835,297352786,English,2,0.645561847825
5599829,16436464,English,1,0.441224300617
5603099,2929465251,English,0,0.333333333333
5604526,20936463,English,2,0.663078957401
5609676,1179762240,English,0,0.333333333333
5609683,1642946287,English,0,0.333333333333
5611963,216371939,English,0,0.333333333333
5613313,3941708907,English,0,0.333333333333
5613480,19264424,English,2,0.65900240788
5613512,64043157,English,2,0.627094719698
5613742,2830437343,English,0,0.333333333333
5615332,629528355,English,0,0.333333333333
5615815,793470088158580736,English,0,0.825905801516
5615829,519489201,English,0,0.333333333333
5617025,188254651,English,0,0.64762324255
5617145,1042983678,English,0,0.810208428161
5618460,193023083,English,1,0.6079371022
5618973,133162255,English,0,0.333333333333
5620229,308357334,English,0,0.333333333333
5621496,332086009,English,2,0.659001739059
5621926,1226362344,English,0,0.333333333333
5623961,315361724,English,1,0.559944455596
5624231,14593681,English,2,0.65561670475
5625171,15459367,English,0,0.333333333333
5625281,252719867,English,0,0.333333333333
5626770,120745908,English,2,0.865723478274
5627253,105806249,English,2,0.621952457686
5630450,283648565,English,2,0.892730698258
5633477,86125193,English,2,0.770068690922
5633713,3301367474,English,1,0.648676770695
5638110,180088115,English,0,0.548475975973
5639483,156629917,English,0,0.650223012747
5641983,181859248,English,1,0.625471040586
5642597,22193935,English,0,0.333333333333
5642959,1399424323,English,0,0.333333333333
5643538,354360175,English,0,0.333333333333
5643699,242296817,English,0,0.333333333333
5643896,310366231,English,0,0.333333333333
5645701,96435530,English,1,0.862634902858
5646223,767599088,English,0,0.645413255485
5647557,49327627,English,0,0.652738222958
5647671,214579200,English,0,0.333333333333
5647714,75200891,English,0,0.333333333333
5648910,381020742,English,2,0.914549216951
5650496,20079525,English,2,0.653028838243
5650728,274201084,English,2,0.82981618778
5650983,45609966,English,0,0.600566378325
5651383,9920042,English,0,0.333333333333
5651658,1164625723,English,0,0.333333333333
5652117,63957628,English,0,0.333333333333
5655458,167772431,English,0,0.642704598505
5658358,1478078616,English,0,0.333333333333
5659950,180878348,English,1,0.814978361247
5662616,304329899,English,2,0.650965028193
5662874,722781697,English,0,0.333333333333
5663306,72021223,English,2,0.650071579251
5663831,147855457,English,0,0.333333333333
5664777,206246334,English,0,0.333333333333
5666046,302158809,English,2,0.710917575114
5666087,834987006,English,1,0.630453990107
5666923,24161644,English,0,0.333333333333
5667810,194052160,English,0,0.807242384092
5670933,711754987609726977,English,0,0.652844897477
5674987,2335196230,English,2,0.918283399158
5675692,257211255,English,0,0.333333333333
5677245,20408024,English,0,0.760984710644
5679314,617484474,English,0,0.650285899544
5680167,20289675,English,2,0.652949829342
5682266,2157454815,English,0,0.650271333431
5684213,161367283,English,2,0.922595981399
5684260,441333082,English,0,0.333333333333
5684283,16777543,English,2,0.739481432608
5684697,996403178,English,0,0.333333333333
5684887,483625351,English,0,0.594866063257
5685077,462211292,English,0,0.333333333333
5685578,949421754,English,2,0.657338665092
5685837,354076565,English,0,0.652845192835
5687965,201898966,English,0,0.333333333333
5690179,54838685,English,0,0.333333333333
5690286,220747399,English,0,0.499992594852
5690689,217474290,English,1,0.843177607501
5690850,236754637,English,2,0.569674877102
5694005,76008622,English,1,0.87255870765
5694993,32404793,English,0,0.333333333333
5695651,318286771,English,0,0.333333333333
5696388,151998685,English,2,0.827521855483
5699131,35314879,English,2,0.518641935117
5699596,2191692326,English,2,0.659002193329
5699696,108145660,English,2,0.772495379454
5701805,27294256,English,0,0.601577544093
5703352,263959655,English,2,0.659007138239
5703398,339746273,English,1,0.63650309788
5703405,4476293713,English,0,0.627061401562
5704353,150019265,English,2,0.657071503715
5705662,403241309,English,2,0.749510582717
5706830,623059445,English,2,0.654446083572
5707576,1071404461,English,0,0.333333333333
5708425,15673712,English,0,0.645303389547
5708553,15744050,English,1,0.79376729066
5709461,2158382696,English,1,0.642030154732
5709758,240682511,English,0,0.753926201798
5710137,236347633,English,0,0.544802667993
5710887,233548506,English,0,0.79825313012
5710895,51108097,English,1,0.890450281007
5712773,233791093,English,2,0.931073703122
5713438,25074288,English,0,0.518875590765
5715290,455173325,English,0,0.333333333333
5718645,3290146273,English,0,0.333333333333
5719264,54672444,English,0,0.333333333333
5719831,111677129,English,2,0.764835275575
5720345,249184110,English,2,0.659003787503
5720491,163372711,English,2,0.529888639325
5721616,702214103918632960,English,2,0.873438588923
5721730,95088351,English,2,0.767505703165
5721895,85895511,English,0,0.668832837295
5724430,104215214,English,0,0.333333333333
5724894,377395713,English,2,0.659003190115
5725057,2998931740,English,1,0.757951585605
5725989,841248254,English,0,0.333333333333
5726122,302170833,English,0,0.333333333333
5726435,82359870,English,1,0.484501928003
5729053,867335780,English,2,0.652634363425
5729251,484666861,English,2,0.645494929348
5730571,544340992,English,0,0.333333333333
5731523,168984763,English,0,0.64770580784
5731803,42208273,English,0,0.333333333333
5732234,232280374,English,0,0.333333333333
5735019,406906616,English,0,0.333333333333
5739051,711987072991694849,English,0,0.559331582164
5745942,20781263,English,0,0.74359216372
5748954,4353455129,English,0,0.333333333333
5750516,122637927,English,0,0.333333333333
5750853,214986973,English,2,0.838925531711
5751927,32880036,English,0,0.911577063187
5752255,861450840,English,2,0.663077010248
5753032,255792177,English,2,0.743012350194
5754577,115063399,English,0,0.786725781144
5756998,422850906,English,1,0.763741073441
5757164,2555155437,English,2,0.855014261989
5760038,2440566600,English,0,0.333333333333
5760168,57816757,English,0,0.82594977038
5760400,384364528,English,0,0.333333333333
5761832,254773081,English,1,0.878638522293
5763185,701014148105314305,English,0,0.610576207613
5764529,157296306,English,2,0.658999218173
5765157,891809203,English,0,0.333333333333
5765776,226294303,English,0,0.626941999281
5767702,615502591,English,0,0.641897619841
5767891,609756708,English,2,0.663074183398
5768241,715812146609844224,English,0,0.644784377629
5768259,353643762,English,1,0.840456709689
5772278,161357496,English,0,0.333333333333
5772790,5900112,English,2,0.80687702182
5774863,85795287,English,1,0.741626505739
5775301,450245361,English,0,0.333333333333
5775622,174845004,English,0,0.333333333333
5777730,102911931,English,0,0.333333333333
5782155,159038567,English,2,0.65899701166
5783832,573530008,English,0,0.333333333333
5784289,519538880,English,0,0.642873528328
5785562,297297993,English,0,0.333333333333
5786037,61999284,English,2,0.648824554572
5789056,24374592,English,0,0.333333333333
5790068,170485614,English,0,0.763448570523
5790227,82531409,English,1,0.637339968535
5790447,1297386416,English,0,0.333333333333
5791086,66270816,English,2,0.754019149699
5792796,2576505684,English,2,0.659006663503
5793377,317629320,English,0,0.333333333333
5793798,342473738,English,2,0.648723640374
5794963,81348208,English,0,0.746995356009
5796144,141169672,English,0,0.333333333333
5796570,76898785,English,2,0.645560250418
5797687,862643599,English,2,0.618395756826
5798694,57060345,English,0,0.333333333333
5798705,109537107,English,1,0.865131476836
5799059,84363270,English,2,0.631181164986
5802040,25131389,English,2,0.663078346359
5804170,100602159,English,0,0.333333333333
5804717,731532716496322560,English,0,0.333333333333
5805189,77179055,English,0,0.333333333333
5805674,1104429985,English,0,0.333333333333
5806413,100719792,English,2,0.82982054466
5807687,2335010148,English,0,0.333333333333
5808342,2245551454,English,2,0.64996156206
5809629,37969646,English,0,0.652841588066
5812706,2879436227,English,1,0.55964089371
5813566,134904577,English,0,0.782254629758
5816055,49397197,English,0,0.333333333333
5819551,531207152,English,0,0.333333333333
5821073,71219637,English,2,0.652671705025
5823190,98616470,English,2,0.901542786904
5825616,105084607,English,0,0.333333333333
5828192,286344692,English,0,0.333333333333
5829352,255165584,English,1,0.50368412406
5830222,816168439,English,0,0.645415069192
5831439,477884303,English,2,0.659002934389
5831798,147461794,English,2,0.645187231682
5833991,408037200,English,0,0.333333333333
5836778,47884580,English,0,0.333333333333
5839969,355152541,English,0,0.333333333333
5840146,194582755,English,1,0.60592325583
5842089,15500217,English,0,0.333333333333
5842571,89407381,English,0,0.333333333333
5843107,418156190,English,2,0.653044553782
5844473,436544292,English,0,0.333333333333
5844659,590891135,English,0,0.333333333333
5846088,102774316,English,0,0.704044522758
5847528,18236430,English,0,0.333333333333
5847783,193004864,English,0,0.333333333333
5848935,288805970,English,2,0.652556227802
5850434,64152335,English,0,0.333333333333
5850513,32492901,English,2,0.648733652419
5850603,277503749,English,2,0.658997748131
5850891,78093252,English,0,0.333333333333
5854636,2796893252,English,0,0.333333333333
5854907,399998022,English,0,0.333333333333
5855423,17238083,English,2,0.585574025804
5859019,4366120754,English,0,0.333333333333
5865325,975561756,English,0,0.333333333333
5869251,80548292,English,0,0.333333333333
5871482,34550778,English,0,0.333333333333
5873482,452826070,English,2,0.655594682869
5874724,46361140,English,0,0.333333333333
5875284,20058174,English,0,0.789595777709
5876129,3373095676,English,0,0.940483784964
5878301,79071447,English,0,0.333333333333
5878468,174197143,English,2,0.882420497967
5879880,168814913,English,0,0.598368523877
5881293,753206204,English,0,0.333333333333
5882673,411746109,English,0,0.333333333333
5885386,27254113,English,0,0.333333333333
5886329,115701402,English,1,0.816584929724
5886628,14779022,English,0,0.626972119371
5887677,257726168,English,0,0.333333333333
5893811,187447822,English,0,0.333333333333
5894478,220935296,English,2,0.65556385572
5897374,277772094,English,0,0.333333333333
5899039,58746384,English,0,0.333333333333
5899502,3308972559,English,0,0.333333333333
5900489,135123481,English,0,0.333333333333
5901559,312587343,English,0,0.333333333333
5902804,1489152528,English,2,0.658992473427
5903108,3178320636,English,0,0.333333333333
5903178,118187124,English,2,0.970429292148
5904776,16221784,English,2,0.772974390414
5906113,716074998331367425,English,0,0.333333333333
5907382,86397558,English,1,0.814140638413
5907413,1244726671,English,0,0.333333333333
5907563,82385045,English,1,0.753540828269
5908210,18328681,English,0,0.801452170169
5910829,37054882,English,0,0.594939778334
5911677,2461899415,English,0,0.333333333333
5912012,4883100009,English,0,0.333333333333
5914769,53505160,English,0,0.333333333333
5916952,19052130,English,0,0.62602388906
5917658,325117332,English,1,0.800507618723
5921711,49019820,English,0,0.333333333333
5923447,560915953,English,1,0.461208842084
5925070,1329688652,English,0,0.333333333333
5925577,363298788,English,0,0.333333333333
5926243,517249167,English,0,0.333333333333
5926691,95472750,English,0,0.333333333333
5927656,4884426784,English,1,0.74603682386
5929064,519276522,English,0,0.333333333333
5929920,30423804,English,1,0.62217865223
5930450,201224674,English,0,0.751307517629
5931582,380057635,English,1,0.745597473362
5934127,186669879,English,0,0.786731938186
5938150,26721434,English,0,0.333333333333
5938546,146933165,English,1,0.891710108763
5942237,79492127,English,2,0.658995338242
5942931,262780930,English,2,0.659002838063
5943305,25205375,English,0,0.645460101383
5948335,2893551384,English,0,0.333333333333
5950762,2948921925,English,0,0.333333333333
5955022,260462653,English,2,0.932296095982
5955283,1480420968,English,0,0.333333333333
5957187,514209423,English,2,0.663077684837
5958910,397547498,English,0,0.333333333333
5960059,470495936,English,0,0.333333333333
5963021,2275417795,English,0,0.333333333333
5964432,74828817,English,0,0.534708401364
5965040,116681574,English,1,0.548740392902
5970258,180222996,English,0,0.333333333333
5970412,57095106,English,2,0.65900633254
5970431,1081033428,English,2,0.658999684054
5970499,132439910,English,0,0.333333333333
5972261,3443245634,English,1,0.612278674779
5972515,2520590306,English,0,0.333333333333
5974614,2762834871,English,0,0.598039883226
5977040,336172878,English,0,0.333333333333
5977294,113484873,English,0,0.333333333333
5983453,68698146,English,0,0.601821222388
5987040,74508615,English,0,0.333333333333
5987568,49580598,English,1,0.725403850669
5989113,117250481,English,0,0.333333333333
5989732,192830626,English,0,0.650248341624
5991219,2337198119,English,1,0.746408859726
5993349,239173288,English,1,0.727559526357
5995746,310948758,English,0,0.333333333333
6001230,139384033,English,0,0.735829951928
6001695,339005846,English,0,0.333333333333
6002359,554959239,English,0,0.333333333333
6004728,130553079,English,0,0.333333333333
6005070,377691002,English,0,0.333333333333
6008977,379501044,English,2,0.648847162984
6010474,737079421,English,0,0.922255180004
6010881,185909955,English,0,0.333333333333
6011079,150487958,English,2,0.652653741192
6011327,59207132,English,0,0.333333333333
6012787,105215912,English,2,0.645555807117
6014826,169552852,English,1,0.761581577572
6016341,44128605,English,2,0.645535467745
6017996,87172764,English,0,0.333333333333
6020649,2780773395,English,0,0.642860119272
6023459,280132631,English,0,0.333333333333
6023501,4872455957,English,2,0.659000536206
6026065,456082481,English,0,0.652837303473
6026373,372487094,English,0,0.333333333333
6027636,194343130,English,2,0.718756561679
6028752,2762372510,English,2,0.691754031313
6031795,464635021,English,0,0.333333333333
6032601,2806440100,English,0,0.333333333333
6033330,63190317,English,1,0.640596518318
6037306,277139965,English,0,0.333333333333
6038339,161736130,English,1,0.820106959925
6038470,20030052,English,2,0.768469539599
6039511,1144659686,English,2,0.645631996729
6041608,105596323,English,0,0.333333333333
6041733,1494714403,English,0,0.333333333333
6042127,341465419,English,0,0.333333333333
6042735,352684747,English,0,0.333333333333
6042805,616759246,English,1,0.648628678034
6043117,156279130,English,0,0.333333333333
6044729,425462839,English,0,0.333333333333
6045543,702322038,English,0,0.333333333333
6045696,409696431,English,0,0.830659423583
6045774,515642145,English,0,0.333333333333
6045995,114740634,English,0,0.333333333333
6046454,492220069,English,0,0.333333333333
6046935,278044091,English,0,0.333333333333
6047291,406180317,English,0,0.333333333333
6048320,176337168,English,0,0.60169007795
6050449,95169781,English,1,0.732713211019
6050885,2408640535,English,0,0.333333333333
6054090,283915689,English,2,0.872518229997
6054381,198948441,English,0,0.333333333333
6055886,82576485,English,1,0.876496298191
6057369,711697970891264005,English,2,0.658994385349
6060027,4011756011,English,0,0.809731757856
6062845,1049068765,English,0,0.807479027865
6063832,24570948,English,0,0.333333333333
6063855,22649317,English,2,0.826889085834
6064062,3169923837,English,0,0.333333333333
6064515,532991437,English,0,0.333333333333
6066370,14919285,English,2,0.648733922851
6066402,174632130,English,1,0.532027528124
6067008,97403027,English,0,0.333333333333
6067873,177621448,English,2,0.655595494665
6071207,278526195,English,1,0.810650253702
6072084,777097280,English,2,0.649998650563
6075064,168805542,English,1,0.881778156532
6077067,69554502,English,1,0.616635887527
6078845,359889925,English,0,0.333333333333
6079360,99016670,English,0,0.613898334545
6079599,185664697,English,0,0.609370181692
6080216,493041039,English,2,0.622088074608
6082013,238654770,English,0,0.333333333333
6086345,195738147,English,0,0.333333333333
6088813,17099894,English,0,0.333333333333
6091800,142310996,English,2,0.645585922152
6092814,144282398,English,0,0.333333333333
6093822,190223324,English,2,0.659005620691
